RainTomorrow,Year,Month,Day,DayOfYear,hum_now,temp_now
0,2010,12,5,339,31.0,30.7
0,2010,12,6,340,38.0,29.3
1,2010,12,7,341,44.0,29.0
1,2010,12,8,342,55.0,29.1
0,2010,12,9,343,50.0,26.0
0,2010,12,10,344,38.0,21.9
0,2010,12,11,345,35.0,22.8
0,2010,12,12,346,33.0,22.0
0,2010,12,13,347,32.0,24.2
0,2010,12,14,348,36.0,27.6
0,2010,12,15,349,28.0,29.8
0,2010,12,16,350,21.0,24.7
0,2010,12,17,351,31.0,24.1
1,2010,12,18,352,52.0,18.7
1,2010,12,19,353,55.0,17.4
1,2010,12,20,354,50.0,18.6
0,2010,12,21,355,48.0,19.3
0,2010,12,22,356,37.0,24.2
0,2010,12,23,357,24.0,28.1
0,2010,12,24,358,33.0,29.4
0,2010,12,25,359,72.0,23.4
0,2010,12,26,360,35.0,28.4
0,2010,12,27,361,38.0,22.0
0,2010,12,28,362,35.0,24.7
0,2010,12,29,363,28.0,29.6
0,2010,12,30,364,25.0,33.5
0,2010,12,31,365,22.0,36.7
0,2011,1,1,1,29.0,32.8
0,2011,1,2,2,27.0,30.2
0,2011,1,3,3,28.0,28.4
0,2011,1,4,4,38.0,27.9
0,2011,1,5,5,31.0,26.8
0,2011,1,6,6,34.0,30.0
0,2011,1,7,7,42.0,29.3
0,2011,1,8,8,40.0,31.1
1,2011,1,9,9,41.0,32.5
1,2011,1,10,10,40.0,31.2
1,2011,1,11,11,87.0,23.0
1,2011,1,12,12,84.0,24.5
1,2011,1,13,13,59.0,29.5
1,2011,1,14,14,90.0,21.2
0,2011,1,15,15,34.0,29.6
0,2011,1,16,16,46.0,32.6
0,2011,1,17,17,36.0,26.5
0,2011,1,18,18,43.0,25.5
0,2011,1,19,19,36.0,26.9
0,2011,1,20,20,38.0,29.5
0,2011,1,21,21,40.0,32.0
0,2011,1,22,22,37.0,33.0
0,2011,1,23,23,41.0,30.9
0,2011,1,24,24,29.0,30.4
0,2011,1,25,25,30.0,30.3
0,2011,1,26,26,40.0,33.4
0,2011,1,27,27,30.0,29.5
0,2011,1,28,28,20.0,30.6
0,2011,1,29,29,32.0,30.2
0,2011,1,30,30,31.0,33.4
0,2011,1,31,31,25.0,37.3
0,2011,2,1,32,16.0,38.8
1,2011,2,2,33,49.0,32.0
1,2011,2,3,34,50.0,33.9
1,2011,2,4,35,99.0,23.4
1,2011,2,5,36,95.0,22.5
0,2011,2,6,37,45.0,19.1
0,2011,2,7,38,40.0,23.9
0,2011,2,8,39,50.0,26.4
0,2011,2,9,40,43.0,27.1
1,2011,2,10,41,55.0,27.9
1,2011,2,11,42,94.0,22.0
0,2011,2,12,43,57.0,28.2
0,2011,2,13,44,50.0,27.6
0,2011,2,14,45,45.0,27.6
0,2011,2,15,46,40.0,26.7
1,2011,2,16,47,85.0,20.6
0,2011,2,17,48,55.0,28.1
1,2011,2,18,49,51.0,30.4
1,2011,2,19,50,67.0,27.4
0,2011,2,20,51,50.0,25.2
0,2011,2,21,52,40.0,21.7
0,2011,2,22,53,43.0,23.2
0,2011,2,23,54,43.0,26.7
0,2011,2,24,55,43.0,27.7
0,2011,2,25,56,36.0,29.2
0,2011,2,26,57,36.0,30.2
1,2011,2,27,58,87.0,21.1
0,2011,2,28,59,55.0,28.5
0,2011,3,1,60,40.0,21.6
0,2011,3,2,61,41.0,22.3
0,2011,3,3,62,45.0,21.3
0,2011,3,4,63,42.0,21.0
0,2011,3,5,64,30.0,24.9
0,2011,3,6,65,38.0,23.6
0,2011,3,7,66,42.0,25.8
0,2011,3,8,67,34.0,28.0
1,2011,3,9,68,57.0,23.9
1,2011,3,10,69,95.0,19.6
0,2011,3,11,70,54.0,26.2
0,2011,3,12,71,56.0,27.0
1,2011,3,13,72,61.0,28.8
0,2011,3,14,73,61.0,26.2
0,2011,3,15,74,56.0,26.6
0,2011,3,16,75,37.0,28.0
0,2011,3,17,76,51.0,24.6
0,2011,3,18,77,47.0,25.2
0,2011,3,19,78,43.0,26.7
0,2011,3,20,79,46.0,27.4
0,2011,3,21,80,59.0,24.9
0,2011,3,22,81,58.0,26.0
1,2011,3,23,82,63.0,18.4
0,2011,3,24,83,64.0,20.7
0,2011,3,25,84,49.0,20.9
0,2011,3,26,85,43.0,22.7
0,2011,3,27,86,47.0,22.4
0,2011,3,28,87,45.0,23.5
0,2011,3,29,88,52.0,24.3
0,2011,3,30,89,55.0,24.1
0,2011,3,31,90,47.0,21.4
0,2011,5,1,121,66.0,19.5
0,2011,5,2,122,57.0,19.4
0,2011,5,3,123,46.0,21.6
0,2011,5,4,124,47.0,18.6
0,2011,5,5,125,42.0,17.8
0,2011,5,6,126,53.0,15.9
0,2011,5,7,127,57.0,15.7
0,2011,5,8,128,39.0,16.6
0,2011,5,9,129,43.0,15.6
1,2011,5,10,130,43.0,14.6
0,2011,5,11,131,55.0,10.8
1,2011,5,12,132,89.0,8.6
1,2011,5,13,133,74.0,13.2
0,2011,5,14,134,46.0,13.6
0,2011,5,15,135,57.0,12.3
0,2011,5,16,136,74.0,10.9
0,2011,5,17,137,54.0,14.7
0,2011,5,18,138,48.0,17.6
0,2011,5,19,139,55.0,15.9
0,2011,5,20,140,48.0,18.1
0,2011,5,21,141,50.0,19.6
1,2011,5,22,142,53.0,20.4
1,2011,5,23,143,85.0,14.0
0,2011,5,24,144,65.0,14.8
0,2011,5,25,145,47.0,14.3
0,2011,5,26,146,52.0,13.6
0,2011,5,27,147,65.0,12.8
0,2011,5,28,148,72.0,13.0
0,2011,5,29,149,63.0,14.1
0,2011,5,30,150,51.0,15.8
0,2011,5,31,151,48.0,19.2
0,2011,6,1,152,53.0,19.1
0,2011,6,2,153,58.0,17.3
1,2011,6,3,154,57.0,17.4
0,2011,6,4,155,72.0,13.8
1,2011,6,5,156,75.0,11.5
0,2011,6,6,157,50.0,12.4
1,2011,6,7,158,79.0,9.0
0,2011,6,8,159,63.0,9.7
0,2011,6,9,160,51.0,13.7
0,2011,6,10,161,46.0,13.9
0,2011,6,11,162,50.0,13.7
0,2011,6,12,163,49.0,16.0
0,2011,6,13,164,41.0,15.7
0,2011,6,14,165,45.0,16.5
0,2011,6,15,166,48.0,16.8
0,2011,6,16,167,52.0,16.0
0,2011,6,17,168,68.0,11.5
0,2011,6,18,169,85.0,11.1
1,2011,6,19,170,92.0,11.4
1,2011,6,20,171,67.0,14.1
0,2011,6,21,172,58.0,10.3
1,2011,6,22,173,69.0,10.4
0,2011,6,23,174,70.0,13.3
0,2011,6,24,175,87.0,11.9
0,2011,6,25,176,65.0,14.8
0,2011,6,26,177,55.0,14.6
0,2011,6,27,178,47.0,16.2
0,2011,6,28,179,52.0,15.2
0,2011,6,29,180,50.0,16.1
0,2011,6,30,181,53.0,15.1
0,2011,7,1,182,59.0,13.8
0,2011,7,2,183,63.0,14.5
1,2011,7,3,184,80.0,12.8
1,2011,7,4,185,54.0,14.1
1,2011,7,5,186,73.0,10.6
1,2011,7,6,187,87.0,10.0
0,2011,7,7,188,54.0,10.6
1,2011,7,8,189,64.0,8.0
0,2011,7,9,190,87.0,8.1
1,2011,7,10,191,68.0,10.5
0,2011,7,11,192,64.0,11.2
0,2011,7,12,193,64.0,9.8
1,2011,7,13,194,88.0,8.7
0,2011,7,14,195,65.0,10.7
0,2011,7,15,196,46.0,12.0
0,2011,7,16,197,56.0,13.7
1,2011,7,17,198,95.0,9.5
1,2011,7,18,199,85.0,8.6
0,2011,7,19,200,66.0,14.0
0,2011,7,20,201,54.0,15.8
0,2011,7,21,202,46.0,16.8
0,2011,7,22,203,45.0,15.3
0,2011,7,23,204,45.0,14.3
1,2011,7,24,205,81.0,8.9
1,2011,7,25,206,80.0,12.2
0,2011,7,26,207,63.0,12.6
0,2011,7,27,208,49.0,14.2
0,2011,7,28,209,59.0,12.6
0,2011,7,29,210,52.0,14.1
0,2011,7,30,211,54.0,15.8
0,2011,7,31,212,76.0,13.8
0,2011,8,1,213,55.0,18.9
0,2011,8,2,214,44.0,19.5
0,2011,8,3,215,43.0,21.3
0,2011,8,4,216,37.0,22.7
1,2011,8,5,217,42.0,20.3
1,2011,8,6,218,92.0,12.4
1,2011,8,7,219,84.0,9.6
1,2011,8,8,220,76.0,9.7
1,2011,8,9,221,76.0,9.9
1,2011,8,10,222,83.0,10.4
0,2011,8,11,223,50.0,16.7
0,2011,8,12,224,43.0,16.2
0,2011,8,13,225,65.0,13.0
1,2011,8,14,226,50.0,16.3
0,2011,8,15,227,73.0,13.3
1,2011,8,16,228,45.0,18.7
1,2011,8,17,229,91.0,11.8
0,2011,8,18,230,91.0,9.6
0,2011,8,19,231,49.0,19.1
0,2011,8,20,232,32.0,16.6
0,2011,8,21,233,46.0,17.4
0,2011,8,22,234,47.0,17.1
0,2011,8,23,235,56.0,16.1
0,2011,8,24,236,56.0,16.8
0,2011,8,25,237,48.0,20.2
0,2011,8,26,238,36.0,16.4
0,2011,8,27,239,42.0,16.4
0,2011,8,28,240,44.0,15.8
0,2011,8,29,241,59.0,15.6
0,2011,8,30,242,47.0,15.0
0,2011,8,31,243,56.0,15.6
0,2011,9,1,244,42.0,17.9
0,2011,9,2,245,31.0,19.6
0,2011,9,3,246,44.0,18.8
1,2011,9,4,247,68.0,15.6
1,2011,9,5,248,52.0,20.7
0,2011,9,6,249,71.0,12.1
0,2011,9,7,250,44.0,13.7
0,2011,9,8,251,38.0,15.7
0,2011,9,9,252,47.0,13.0
0,2011,9,10,253,47.0,15.6
0,2011,9,14,257,42.0,20.6
0,2011,9,15,258,33.0,16.9
0,2011,9,16,259,50.0,19.3
0,2011,9,17,260,52.0,21.5
0,2011,9,18,261,36.0,23.2
0,2011,9,19,262,36.0,26.4
1,2011,9,20,263,70.0,12.9
0,2011,9,21,264,53.0,18.0
0,2011,9,22,265,36.0,21.9
0,2011,9,23,266,39.0,17.8
0,2011,9,24,267,39.0,17.9
0,2011,9,25,268,36.0,18.9
0,2011,9,26,269,37.0,19.0
0,2011,9,27,270,44.0,20.5
1,2011,9,28,271,93.0,14.3
1,2011,9,29,272,89.0,10.0
1,2011,9,30,273,59.0,15.1
1,2011,10,1,274,80.0,13.0
0,2011,10,2,275,47.0,14.8
0,2011,10,3,276,40.0,17.5
0,2011,10,4,277,47.0,19.1
0,2011,10,5,278,59.0,17.4
1,2011,10,6,279,80.0,15.0
0,2011,10,7,280,53.0,19.9
0,2011,10,8,281,50.0,21.3
1,2011,10,9,282,57.0,18.4
0,2011,10,10,283,48.0,13.5
0,2011,10,11,284,47.0,15.0
0,2011,10,12,285,31.0,18.3
0,2011,10,13,286,47.0,22.2
0,2011,10,14,287,54.0,23.3
0,2011,10,15,288,53.0,23.7
0,2011,10,16,289,34.0,17.3
0,2011,10,17,290,29.0,18.3
0,2011,10,18,291,35.0,23.0
0,2011,10,19,292,42.0,24.9
0,2011,10,20,293,34.0,27.5
0,2011,10,21,294,47.0,23.6
0,2011,10,22,295,48.0,25.3
0,2011,10,23,296,27.0,30.3
1,2011,10,24,297,49.0,26.7
0,2011,10,25,298,60.0,19.3
0,2011,10,26,299,46.0,21.9
0,2011,10,27,300,43.0,22.6
1,2011,10,28,301,56.0,24.7
0,2011,10,29,302,63.0,24.0
0,2011,10,30,303,54.0,19.1
0,2011,10,31,304,41.0,21.3
0,2011,11,1,305,39.0,23.4
0,2011,11,2,306,51.0,21.2
0,2011,11,3,307,29.0,21.9
0,2011,11,4,308,36.0,24.5
0,2011,11,5,309,36.0,28.7
1,2011,11,6,310,44.0,27.1
0,2011,11,7,311,47.0,27.5
0,2011,11,8,312,43.0,28.8
1,2011,11,9,313,51.0,28.9
0,2011,11,10,314,38.0,21.6
0,2011,11,11,315,30.0,24.0
0,2011,11,12,316,32.0,26.7
0,2011,11,13,317,32.0,28.0
0,2011,11,14,318,31.0,27.6
0,2011,11,15,319,29.0,28.4
0,2011,11,16,320,78.0,19.4
0,2011,11,17,321,52.0,26.3
0,2011,11,18,322,36.0,30.5
0,2011,11,19,323,62.0,26.5
0,2011,11,20,324,44.0,20.7
1,2011,11,21,325,36.0,22.6
0,2011,11,22,326,39.0,22.2
0,2011,11,23,327,30.0,23.5
1,2011,11,24,328,52.0,21.1
1,2011,11,25,329,52.0,21.1
1,2011,11,26,330,52.0,21.1
0,2011,11,27,331,52.0,21.1
0,2011,11,28,332,29.0,29.6
1,2011,11,29,333,22.0,34.8
1,2011,11,30,334,87.0,15.6
0,2011,12,1,335,32.0,20.8
0,2011,12,2,336,38.0,22.7
0,2011,12,3,337,34.0,25.3
0,2011,12,4,338,35.0,21.4
0,2011,12,5,339,35.0,21.6
0,2011,12,6,340,36.0,22.6
0,2011,12,7,341,38.0,25.2
0,2011,12,8,342,37.0,27.7
0,2011,12,9,343,32.0,28.4
1,2011,12,10,344,58.0,24.3
0,2011,12,11,345,55.0,25.6
0,2011,12,12,346,43.0,25.6
0,2011,12,13,347,36.0,24.5
0,2011,12,14,348,36.0,23.6
0,2011,12,15,349,35.0,26.1
0,2011,12,16,350,43.0,27.5
0,2011,12,17,351,35.0,28.9
1,2011,12,18,352,50.0,23.6
0,2011,12,19,353,47.0,25.9
0,2011,12,20,354,37.0,28.6
0,2011,12,21,355,47.0,26.0
0,2011,12,22,356,42.0,28.0
0,2011,12,23,357,33.0,29.5
1,2011,12,24,358,34.0,32.1
1,2011,12,25,359,93.0,20.3
0,2011,12,26,360,48.0,28.2
0,2011,12,27,361,45.0,26.5
0,2011,12,28,362,40.0,26.6
0,2011,12,29,363,28.0,27.9
0,2011,12,30,364,33.0,28.4
0,2011,12,31,365,36.0,29.3
0,2012,1,1,1,27.0,33.4
0,2012,1,2,2,30.0,35.0
0,2012,1,3,3,21.0,38.8
0,2012,1,4,4,41.0,30.4
0,2012,1,5,5,23.0,29.2
0,2012,1,6,6,21.0,26.8
1,2012,1,7,7,19.0,30.7
1,2012,1,8,8,85.0,22.6
0,2012,1,9,9,33.0,23.3
0,2012,1,10,10,30.0,23.5
1,2012,1,11,11,34.0,18.9
0,2012,1,12,12,34.0,22.3
0,2012,1,13,13,31.0,26.5
0,2012,1,14,14,26.0,27.7
0,2012,1,15,15,37.0,29.7
0,2012,1,16,16,30.0,29.3
0,2012,1,17,17,30.0,31.6
0,2012,1,18,18,55.0,25.0
0,2012,1,19,19,26.0,34.2
0,2012,1,20,20,23.0,34.4
0,2012,1,21,21,28.0,33.5
0,2012,1,22,22,29.0,31.4
0,2012,1,23,23,23.0,30.6
0,2012,1,24,24,30.0,31.1
0,2012,1,25,25,18.0,34.5
0,2012,1,26,26,24.0,34.9
0,2012,1,27,27,29.0,33.6
0,2012,1,28,28,29.0,32.4
1,2012,1,29,29,28.0,33.8
1,2012,1,30,30,69.0,27.0
0,2012,1,31,31,33.0,26.2
0,2012,2,1,32,38.0,26.7
0,2012,2,2,33,32.0,28.5
0,2012,2,3,34,39.0,27.4
0,2012,2,4,35,32.0,30.7
1,2012,2,5,36,29.0,32.9
0,2012,2,6,37,29.0,23.2
0,2012,2,7,38,29.0,25.9
0,2012,2,8,39,25.0,26.6
1,2012,2,9,40,57.0,22.8
0,2012,2,10,41,43.0,22.9
1,2012,2,11,42,42.0,25.1
0,2012,2,12,43,36.0,27.2
0,2012,2,13,44,30.0,28.1
0,2012,2,14,45,34.0,30.0
0,2012,2,15,46,31.0,30.9
0,2012,2,16,47,63.0,23.6
0,2012,2,17,48,49.0,28.9
0,2012,2,18,49,40.0,29.6
0,2012,2,19,50,54.0,26.5
1,2012,2,20,51,86.0,20.5
0,2012,2,21,52,36.0,27.7
0,2012,2,22,53,37.0,28.4
0,2012,2,23,54,29.0,30.5
0,2012,2,24,55,27.0,32.9
1,2012,2,25,56,15.0,34.7
1,2012,2,26,57,100.0,22.0
1,2012,2,27,58,67.0,26.9
0,2012,2,28,59,64.0,26.1
1,2012,2,29,60,69.0,23.5
1,2012,3,1,61,88.0,18.5
0,2012,3,2,62,46.0,25.2
1,2012,3,3,63,92.0,17.1
0,2012,3,4,64,65.0,23.1
0,2012,3,5,65,44.0,24.2
0,2012,3,6,66,50.0,24.8
0,2012,3,7,67,42.0,22.3
0,2012,3,8,68,43.0,23.2
0,2012,3,9,69,46.0,26.1
0,2012,3,10,70,39.0,24.8
0,2012,3,11,71,41.0,24.8
0,2012,3,12,72,46.0,26.0
0,2012,3,13,73,45.0,28.0
1,2012,3,14,74,61.0,24.5
1,2012,3,15,75,44.0,28.5
1,2012,3,16,76,93.0,16.9
0,2012,3,17,77,50.0,23.8
0,2012,3,18,78,46.0,23.6
0,2012,3,19,79,41.0,24.8
0,2012,3,20,80,47.0,26.9
0,2012,3,21,81,61.0,25.4
0,2012,3,22,82,46.0,21.5
0,2012,3,23,83,47.0,16.7
0,2012,3,24,84,54.0,17.5
0,2012,3,25,85,46.0,19.8
0,2012,3,26,86,45.0,22.3
0,2012,3,27,87,57.0,21.1
1,2012,3,28,88,75.0,21.9
0,2012,3,29,89,43.0,24.3
0,2012,3,30,90,44.0,25.5
0,2012,3,31,91,40.0,26.7
0,2012,4,1,92,47.0,25.2
0,2012,4,2,93,42.0,25.5
0,2012,4,3,94,41.0,29.1
0,2012,4,4,95,52.0,27.2
0,2012,4,5,96,51.0,27.8
0,2012,4,6,97,51.0,28.0
0,2012,4,7,98,41.0,19.9
0,2012,4,8,99,45.0,18.2
0,2012,4,9,100,58.0,14.6
0,2012,4,10,101,37.0,16.9
0,2012,4,11,102,34.0,19.0
0,2012,4,12,103,35.0,21.0
0,2012,4,13,104,33.0,21.9
0,2012,4,14,105,63.0,19.6
0,2012,4,15,106,38.0,25.1
0,2012,4,16,107,36.0,25.8
0,2012,4,17,108,38.0,24.5
0,2012,4,18,109,48.0,26.0
1,2012,4,19,110,76.0,20.5
0,2012,4,20,111,62.0,21.9
1,2012,4,21,112,50.0,25.3
1,2012,4,22,113,57.0,21.8
0,2012,4,23,114,42.0,22.4
0,2012,4,24,115,79.0,11.2
0,2012,4,25,116,63.0,16.8
0,2012,4,26,117,63.0,16.7
0,2012,4,27,118,58.0,19.2
0,2012,4,28,119,56.0,19.2
0,2012,4,29,120,47.0,17.8
0,2012,4,30,121,50.0,19.4
0,2012,5,1,122,56.0,19.8
1,2012,5,2,123,89.0,15.8
0,2012,5,3,124,53.0,13.8
0,2012,5,4,125,56.0,14.9
0,2012,5,5,126,65.0,14.7
0,2012,5,6,127,71.0,12.6
0,2012,5,7,128,68.0,13.8
0,2012,5,8,129,49.0,20.0
0,2012,5,9,130,72.0,16.3
0,2012,5,10,131,56.0,21.0
0,2012,5,11,132,64.0,17.3
0,2012,5,12,133,53.0,13.3
0,2012,5,13,134,56.0,13.6
0,2012,5,14,135,46.0,14.3
0,2012,5,15,136,52.0,17.2
0,2012,5,16,137,58.0,16.4
0,2012,5,17,138,51.0,15.5
0,2012,5,18,139,65.0,14.8
0,2012,5,19,140,59.0,16.6
0,2012,5,20,141,50.0,15.9
0,2012,5,21,142,59.0,13.3
0,2012,5,22,143,54.0,15.2
0,2012,5,23,144,38.0,19.4
1,2012,5,24,145,96.0,11.8
1,2012,5,25,146,86.0,8.6
0,2012,5,26,147,79.0,12.2
0,2012,5,27,148,63.0,15.0
0,2012,5,28,149,57.0,15.2
0,2012,5,29,150,56.0,16.4
0,2012,5,30,151,57.0,16.3
0,2012,5,31,152,63.0,15.6
0,2012,6,1,153,56.0,15.8
1,2012,6,2,154,60.0,13.9
0,2012,6,3,155,72.0,13.4
1,2012,6,4,156,86.0,10.8
0,2012,6,5,157,52.0,14.8
0,2012,6,6,158,50.0,14.6
0,2012,6,7,159,52.0,13.4
0,2012,6,8,160,54.0,13.3
0,2012,6,9,161,64.0,12.5
0,2012,6,10,162,50.0,15.1
0,2012,6,11,163,52.0,14.5
0,2012,6,12,164,53.0,15.1
0,2012,6,13,165,60.0,15.1
0,2012,6,14,166,65.0,15.4
0,2012,6,15,167,59.0,13.9
0,2012,6,16,168,86.0,9.9
0,2012,6,17,169,89.0,10.2
1,2012,6,18,170,75.0,11.3
0,2012,6,19,171,53.0,13.7
0,2012,6,20,172,64.0,11.4
1,2012,6,21,173,59.0,13.7
0,2012,6,22,174,90.0,8.9
0,2012,6,23,175,68.0,10.4
1,2012,6,24,176,89.0,10.9
0,2012,6,25,177,81.0,12.0
0,2012,6,26,178,67.0,12.8
0,2012,6,27,179,67.0,13.1
1,2012,6,28,180,74.0,11.8
1,2012,6,29,181,68.0,14.8
1,2012,6,30,182,68.0,11.1
1,2012,7,1,183,91.0,8.2
0,2012,7,2,184,74.0,12.0
0,2012,7,3,185,67.0,12.3
0,2012,7,4,186,47.0,12.2
0,2012,7,5,187,48.0,12.7
0,2012,7,6,188,53.0,12.9
0,2012,7,7,189,58.0,12.8
0,2012,7,8,190,59.0,13.6
1,2012,7,9,191,60.0,14.3
1,2012,7,10,192,97.0,11.2
0,2012,7,11,193,73.0,13.0
1,2012,7,12,194,90.0,11.4
1,2012,7,13,195,81.0,14.3
1,2012,7,14,196,72.0,13.0
1,2012,7,15,197,64.0,10.2
0,2012,7,16,198,89.0,12.0
0,2012,7,17,199,66.0,14.2
0,2012,7,18,200,69.0,11.9
0,2012,7,19,201,58.0,11.1
0,2012,7,20,202,67.0,13.7
0,2012,7,21,203,53.0,14.8
0,2012,7,22,204,54.0,15.1
0,2012,7,23,205,49.0,15.5
0,2012,7,24,206,66.0,13.2
1,2012,7,25,207,64.0,14.1
1,2012,7,26,208,55.0,14.4
1,2012,7,27,209,86.0,10.3
1,2012,7,28,210,71.0,12.4
0,2012,7,29,211,55.0,13.4
0,2012,7,30,212,56.0,12.5
0,2012,7,31,213,47.0,12.4
0,2012,8,1,214,50.0,13.4
0,2012,8,2,215,65.0,11.2
0,2012,8,3,216,53.0,13.3
1,2012,8,4,217,62.0,13.8
1,2012,8,5,218,59.0,15.4
0,2012,8,6,219,60.0,11.1
0,2012,8,7,220,49.0,13.1
1,2012,8,8,221,54.0,15.9
0,2012,8,9,222,82.0,7.0
0,2012,8,10,223,45.0,15.2
0,2012,8,11,224,47.0,15.2
0,2012,8,12,225,46.0,16.3
0,2012,8,13,226,61.0,13.9
1,2012,8,14,227,54.0,15.4
0,2012,8,15,228,67.0,12.6
1,2012,8,16,229,63.0,13.2
1,2012,8,17,230,69.0,10.6
0,2012,8,18,231,74.0,12.8
0,2012,8,19,232,62.0,12.8
0,2012,8,20,233,55.0,11.7
0,2012,8,21,234,45.0,15.6
0,2012,8,22,235,50.0,18.5
1,2012,8,23,236,96.0,11.7
1,2012,8,24,237,70.0,11.1
0,2012,8,25,238,63.0,10.6
0,2012,8,26,239,50.0,13.8
0,2012,8,27,240,59.0,13.9
0,2012,8,28,241,55.0,14.8
0,2012,8,29,242,48.0,17.0
0,2012,8,30,243,53.0,10.9
0,2012,8,31,244,47.0,12.9
0,2012,9,1,245,44.0,14.2
0,2012,9,2,246,45.0,15.2
0,2012,9,3,247,48.0,17.9
0,2012,9,4,248,36.0,20.7
0,2012,9,5,249,43.0,18.9
1,2012,9,6,250,57.0,15.9
1,2012,9,7,251,59.0,12.4
0,2012,9,8,252,63.0,14.0
0,2012,9,9,253,54.0,17.1
0,2012,9,10,254,53.0,18.1
0,2012,9,11,255,44.0,17.7
1,2012,9,12,256,37.0,20.6
0,2012,9,13,257,46.0,14.6
0,2012,9,14,258,61.0,12.8
0,2012,9,15,259,49.0,17.1
0,2012,9,16,260,56.0,16.3
0,2012,9,17,261,53.0,16.6
1,2012,9,18,262,68.0,15.4
0,2012,9,19,263,58.0,18.6
0,2012,9,20,264,50.0,21.4
0,2012,9,21,265,60.0,18.3
0,2012,9,22,266,51.0,19.0
0,2012,9,23,267,45.0,18.9
0,2012,9,24,268,44.0,14.7
0,2012,9,25,269,43.0,16.5
0,2012,9,26,270,36.0,21.4
0,2012,9,27,271,44.0,23.8
1,2012,9,28,272,62.0,16.3
0,2012,9,29,273,41.0,13.0
0,2012,9,30,274,49.0,13.7
0,2012,10,1,275,45.0,18.2
0,2012,10,2,276,44.0,21.1
0,2012,10,3,277,36.0,24.0
0,2012,10,4,278,22.0,28.3
0,2012,10,5,279,34.0,23.6
1,2012,10,6,280,100.0,12.4
0,2012,10,7,281,51.0,15.6
0,2012,10,8,282,58.0,15.4
0,2012,10,9,283,47.0,17.7
0,2012,10,10,284,47.0,15.5
1,2012,10,11,285,85.0,10.2
0,2012,10,12,286,41.0,17.1
0,2012,10,13,287,43.0,17.3
0,2012,10,14,288,50.0,20.1
0,2012,10,15,289,40.0,24.8
1,2012,10,16,290,77.0,16.3
0,2012,10,17,291,45.0,17.9
0,2012,10,18,292,43.0,21.8
0,2012,10,19,293,35.0,26.1
0,2012,10,20,294,34.0,23.6
0,2012,10,21,295,35.0,20.1
0,2012,10,22,296,34.0,18.0
0,2012,10,23,297,41.0,19.8
0,2012,10,24,298,45.0,21.9
0,2012,10,25,299,45.0,22.6
0,2012,10,26,300,41.0,17.8
0,2012,10,27,301,38.0,18.4
0,2012,10,28,302,35.0,22.5
0,2012,10,29,303,31.0,25.8
0,2012,10,30,304,40.0,28.5
0,2012,10,31,305,38.0,29.7
0,2012,11,1,306,47.0,19.3
0,2012,11,2,307,43.0,21.1
0,2012,11,3,308,37.0,23.5
0,2012,11,4,309,30.0,27.2
0,2012,11,5,310,51.0,26.3
1,2012,11,6,311,42.0,27.3
1,2012,11,7,312,93.0,19.4
1,2012,11,8,313,55.0,21.8
0,2012,11,9,314,37.0,20.9
0,2012,11,10,315,27.0,20.9
0,2012,11,11,316,35.0,23.4
0,2012,11,12,317,31.0,29.4
0,2012,11,13,318,37.0,24.1
0,2012,11,14,319,35.0,23.1
0,2012,11,15,320,25.0,24.9
0,2012,11,16,321,29.0,23.5
0,2012,11,17,322,44.0,23.3
0,2012,11,18,323,35.0,20.1
0,2012,11,19,324,36.0,23.8
0,2012,11,20,325,34.0,26.0
0,2012,11,21,326,24.0,31.5
0,2012,11,22,327,27.0,26.2
0,2012,11,23,328,28.0,27.6
0,2012,11,24,329,30.0,30.4
0,2012,11,25,330,16.0,35.8
0,2012,11,26,331,21.0,31.2
0,2012,11,27,332,52.0,26.3
0,2012,11,28,333,44.0,31.2
0,2012,11,29,334,35.0,35.4
0,2012,11,30,335,46.0,31.1
0,2013,1,1,1,16.0,32.7
0,2013,1,2,2,17.0,31.2
0,2013,1,3,3,20.0,33.9
0,2013,1,4,4,12.0,39.3
1,2013,1,5,5,17.0,42.4
0,2013,1,6,6,22.0,40.7
0,2013,1,7,7,22.0,38.2
0,2013,1,8,8,16.0,34.9
0,2013,1,9,9,27.0,23.9
0,2013,1,10,10,24.0,29.5
0,2013,1,11,11,12.0,36.4
0,2013,1,12,12,32.0,26.0
1,2013,1,13,13,80.0,16.8
0,2013,1,14,14,29.0,25.0
0,2013,1,15,15,27.0,28.2
0,2013,1,16,16,12.0,34.2
0,2013,1,17,17,11.0,37.7
0,2013,1,18,18,12.0,40.6
0,2013,1,19,19,30.0,29.8
0,2013,1,20,20,32.0,32.9
0,2013,1,21,21,29.0,35.2
0,2013,1,22,22,11.0,35.6
0,2013,1,23,23,20.0,31.7
0,2013,1,24,24,23.0,35.0
0,2013,1,25,25,31.0,34.0
0,2013,1,26,26,33.0,36.3
0,2013,1,27,27,20.0,31.8
0,2013,1,28,28,36.0,32.3
0,2013,1,29,29,31.0,30.6
0,2013,1,30,30,27.0,28.7
0,2013,1,31,31,13.0,32.6
0,2013,3,1,60,31.0,25.2
0,2013,3,2,61,28.0,27.4
0,2013,3,3,62,23.0,29.7
0,2013,3,4,63,23.0,29.4
0,2013,3,5,64,28.0,29.5
0,2013,3,6,65,34.0,29.9
0,2013,3,7,66,29.0,32.3
0,2013,3,8,67,24.0,33.9
0,2013,3,9,68,32.0,31.8
0,2013,3,10,69,24.0,34.5
